transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0007632,USR01539,MRC0200,Merchant,774.61,2024-08-01 13:51:48,2024-08-01,13,Thursday,0,0,-121936.32,P2M,Amazon Pay,Android,Failed,Tier 1,Not Verified,35,574.45,0.586,0,0,0,0.0,0.3484,0,0,61565.93,0.7
TXN0014103,USR01399,MRC0145,Merchant,534.88,2024-08-01 13:57:50,2024-08-01,13,Thursday,0,0,273006.45,Recharge,Paytm,iOS,Success,Tier 3,Verified,18,217.41,0.874,0,0,0,0.0,1.4602,0,0,63500.59,0.36
TXN0000376,USR01428,MRC0213,Merchant,87.36,2024-08-01 14:39:40,2024-08-01,14,Thursday,0,0,,Bill Payment,BHIM,iOS,Success,Tier 2,Verified,41,290.38,0.382,0,0,0,0.0,0.6992,0,1,28275.83,0.82
TXN0016893,USR01257,USR00278,User,249.28,2024-08-01 14:57:51,2024-08-01,14,Thursday,0,0,296103.07,P2P,Amazon Pay,Android,Success,Tier 1,Verified,35,366.47,0.597,0,0,1,0.0,0.3198,0,0,27889.06,0.7
TXN0014935,USR00851,USR01997,User,288.79,2024-08-01 15:16:25,2024-08-01,15,Thursday,0,0,-209427.4,P2P,GPay,Web,Success,Tier 1,Verified,57,672.84,0.76,0,0,0,0.0,0.5708,0,0,68334.38,1.0
TXN0004693,USR00294,MRC0069,Merchant,569.06,2024-08-01 15:31:54,2024-08-01,15,Thursday,0,0,,P2M,Paytm,iOS,Success,Tier 1,Verified,41,689.28,0.428,0,0,0,0.0,0.1744,0,0,55593.79,0.82
TXN0019244,USR00723,MRC0082,Merchant,1104.57,2024-08-01 16:24:55,2024-08-01,16,Thursday,0,0,-194152.1,Bill Payment,GPay,Android,Success,Tier 1,Verified,55,3154.75,0.253,0,0,0,0.0,0.6499,0,1,67544.38,1.0
TXN0007166,USR00903,USR01785,User,905.64,2024-08-01 16:27:53,2024-08-01,16,Thursday,0,0,-63952.95,P2P,BHIM,Android,Success,Tier 1,Verified,12,390.88,0.802,0,0,2,0.0,1.3169,0,0,69841.88,0.24
TXN0013330,USR00354,USR00159,User,3329.93,2024-08-01 18:10:40,2024-08-01,18,Thursday,0,0,181448.53,P2P,GPay,iOS,Success,Tier 1,Verified,33,1669.86,0.653,0,0,2,0.0,0.9941,0,0,68801.26,0.66
TXN0007404,USR00450,MRC0008,Merchant,352.79,2024-08-01 18:20:33,2024-08-01,18,Thursday,0,0,296850.87,P2M,PhonePe,iOS,Success,Tier 1,Not Verified,49,332.41,0.643,0,0,1,1.0,0.0613,0,0,3440.07,0.98
TXN0013189,USR01360,MRC0054,Merchant,329.75,2024-08-01 19:15:15,2024-08-01,19,Thursday,0,0,259178.77,Subscription,PhonePe,iOS,Success,Tier 1,Not Verified,50,621.82,0.781,0,0,0,0.0,0.4697,0,1,996.54,1.0
TXN0003241,USR01459,MRC0110,Merchant,443.76,2024-08-01 19:46:58,2024-08-01,19,Thursday,0,0,109152.2,Subscription,PhonePe,Android,Success,Tier 2,Verified,27,479.28,0.861,0,0,0,0.0,0.0741,0,1,49615.53,0.54
TXN0002508,USR01697,USR00064,User,1253.94,2024-08-01 19:58:36,2024-08-01,19,Thursday,0,0,-30478.32,P2P,Paytm,iOS,Success,Tier 1,Verified,46,767.44,0.139,0,0,0,0.0,0.6339,0,0,49353.13,0.92
TXN0010757,USR00616,MRC0084,Merchant,1014.48,2024-08-01 20:05:25,2024-08-01,20,Thursday,0,0,-18543.8,EMI,GPay,Android,Failed,Tier 2,Verified,26,335.96,0.218,0,0,0,0.0,2.0196,0,1,61565.49,0.52
TXN0008957,USR00395,USR01392,User,319.25,2024-08-01 20:16:40,2024-08-01,20,Thursday,0,0,78843.58,P2P,GPay,iOS,Failed,Tier 3,Verified,17,407.26,0.498,1,0,0,0.0,0.2161,0,0,38859.14,0.34
TXN0011729,USR01141,MRC0027,Merchant,566.14,2024-08-01 21:44:17,2024-08-01,21,Thursday,0,0,136537.98,P2M,Paytm,Android,Success,Tier 3,Verified,19,395.72,0.926,0,0,5,0.0,0.4307,0,0,2816.74,0.38
TXN0018967,USR01231,MRC0246,Merchant,763.78,2024-08-01 22:10:05,2024-08-01,22,Thursday,0,1,227949.6,P2M,GPay,Android,Success,Tier 2,Verified,29,491.58,0.83,0,1,1,3.0,0.5537,0,0,15168.52,0.58
TXN0005442,USR01989,USR01724,User,455.89,2024-08-01 22:12:14,2024-08-01,22,Thursday,0,1,-130208.65,P2P,PhonePe,Android,Success,Tier 1,Verified,40,737.93,0.827,0,0,1,0.0,0.3822,0,0,5067.76,0.8
TXN0011968,USR01357,MRC0356,Merchant,1255.91,2024-08-01 22:37:47,2024-08-01,22,Thursday,0,1,-200248.05,P2M,Paytm,Android,Success,Tier 2,Not Verified,46,660.76,0.455,0,0,0,2.0,0.9007,0,0,42740.94,0.92
TXN0010128,USR00176,USR01045,User,3303.22,2024-08-02 00:16:20,2024-08-02,0,Friday,0,1,-192310.27,P2P,Paytm,iOS,Failed,Tier 2,Verified,32,974.66,0.622,0,0,0,0.0,2.3891,0,0,14567.0,0.64
TXN0013558,USR01653,MRC0028,Merchant,300.57,2024-08-02 01:21:00,2024-08-02,1,Friday,0,1,12218.95,P2M,Amazon Pay,Web,Success,Tier 1,Verified,36,439.02,0.148,0,0,0,0.0,0.3154,0,0,31418.37,0.72
TXN0012637,USR00989,MRC0265,Merchant,774.51,2024-08-02 02:30:41,2024-08-02,2,Friday,0,1,-97660.33,EMI,PhonePe,Android,Success,Tier 2,Verified,30,282.72,0.271,0,0,0,0.0,1.7395,0,1,13131.35,0.6
TXN0001400,USR00019,USR00375,User,228.33,2024-08-02 02:40:19,2024-08-02,2,Friday,0,1,287626.32,P2P,PhonePe,Android,Success,Tier 2,Verified,34,445.15,0.459,0,0,0,1.0,0.4871,0,0,20369.08,0.68
TXN0016454,USR01950,MRC0033,Merchant,50.36,2024-08-02 02:48:49,2024-08-02,2,Friday,0,1,-20984.3,Bill Payment,BHIM,Android,Success,Tier 3,Verified,26,52.28,0.83,0,0,0,0.0,0.0367,0,1,40834.74,0.52
TXN0004529,USR00946,MRC0332,Merchant,258.52,2024-08-02 03:37:55,2024-08-02,3,Friday,0,1,,Subscription,PhonePe,Android,Success,Tier 2,Verified,33,474.13,0.5,0,0,0,0.0,0.4547,0,1,37031.95,0.66
TXN0000007,USR00567,MRC0313,Merchant,971.65,2024-08-02 03:52:00,2024-08-02,3,Friday,0,1,,Subscription,GPay,Android,Success,Tier 2,Verified,31,706.52,0.101,0,0,0,1.0,0.3753,0,1,69589.9,0.62
TXN0001264,USR01564,MRC0196,Merchant,297.43,2024-08-02 04:13:20,2024-08-02,4,Friday,0,1,26612.42,Bill Payment,Paytm,Android,Success,Tier 2,Verified,25,269.06,0.681,0,0,0,0.0,0.1054,0,1,35677.48,0.5
TXN0015636,USR00227,MRC0255,Merchant,284.81,2024-08-02 04:24:59,2024-08-02,4,Friday,0,1,,Recharge,BHIM,Android,Success,Tier 1,Verified,49,583.17,0.88,0,0,0,0.0,0.5116,0,0,11570.98,0.98
TXN0010233,USR01146,MRC0355,Merchant,1023.81,2024-08-02 04:27:50,2024-08-02,4,Friday,0,1,-130833.53,P2M,BHIM,iOS,Success,Tier 2,Verified,28,1203.95,0.315,0,0,1,0.0,0.1496,0,0,14962.9,0.56
TXN0009437,USR01739,MRC0183,Merchant,267.97,2024-08-02 04:43:42,2024-08-02,4,Friday,0,1,-148135.92,P2M,PhonePe,iOS,Success,Tier 3,Verified,13,523.54,0.259,0,0,3,0.0,0.4882,0,0,72579.91,0.26
TXN0012631,USR01387,USR00720,User,3402.15,2024-08-02 05:25:51,2024-08-02,5,Friday,0,1,143468.1,P2P,PhonePe,Android,Success,Tier 1,Verified,41,2839.54,0.977,0,0,0,0.0,0.1981,0,0,17662.95,0.82
TXN0005433,USR00716,MRC0127,Merchant,1695.85,2024-08-02 05:48:33,2024-08-02,5,Friday,0,1,-190950.0,P2M,GPay,Android,Success,Tier 2,Verified,22,1222.34,0.403,0,0,1,3.0,0.3874,0,0,63635.41,0.44
TXN0001225,USR01947,USR00286,User,470.89,2024-08-02 05:50:53,2024-08-02,5,Friday,0,1,,P2P,WhatsApp Pay,iOS,Success,Tier 1,Verified,32,914.87,0.26,0,0,0,0.0,0.4853,0,0,14546.81,0.64
TXN0006329,USR00470,MRC0092,Merchant,592.64,2024-08-02 05:56:03,2024-08-02,5,Friday,0,1,175249.37,Subscription,PhonePe,Android,Success,Tier 2,Verified,26,622.97,0.919,0,1,0,0.0,0.0487,0,1,22795.88,0.52
TXN0016458,USR01604,MRC0271,Merchant,551.55,2024-08-02 07:20:48,2024-08-02,7,Friday,0,0,30828.63,P2M,GPay,Android,Success,Tier 3,Not Verified,15,1034.48,0.545,0,1,0,0.0,0.4668,0,0,61568.53,0.3
TXN0013706,USR01802,MRC0051,Merchant,3263.46,2024-08-02 07:42:17,2024-08-02,7,Friday,0,0,-28543.38,Bill Payment,Paytm,Android,Success,Tier 2,Verified,2,1341.03,0.699,0,0,0,0.0,1.4335,0,1,26035.02,0.04
TXN0018372,USR01046,USR00238,User,2218.13,2024-08-02 08:34:54,2024-08-02,8,Friday,0,0,-107996.63,P2P,GPay,Web,Success,Tier 1,Not Verified,75,2606.37,0.895,0,0,2,0.0,0.149,0,0,36161.37,1.0
TXN0018847,USR00554,MRC0013,Merchant,970.13,2024-08-02 08:44:56,2024-08-02,8,Friday,0,0,183201.8,P2M,PhonePe,Android,Pending,Tier 3,Verified,24,379.7,0.67,0,0,0,1.0,1.555,0,0,62450.61,0.48
TXN0000168,USR01248,USR00545,User,215.36,2024-08-02 08:47:09,2024-08-02,8,Friday,0,0,,P2P,PhonePe,iOS,Success,Tier 3,Verified,30,107.62,0.537,0,0,1,2.0,1.0011,0,0,11037.64,0.6
TXN0019321,USR00432,USR01105,User,1136.81,2024-08-02 09:45:03,2024-08-02,9,Friday,0,0,-139978.77,P2P,GPay,Android,Success,Tier 1,Verified,32,665.39,0.981,0,0,0,0.0,0.7085,0,0,61365.32,0.64
TXN0012514,USR01662,MRC0010,Merchant,542.68,2024-08-02 09:58:35,2024-08-02,9,Friday,0,0,-182860.4,Bill Payment,GPay,iOS,Success,Tier 2,Verified,31,929.45,0.307,0,0,1,4.0,0.4161,0,1,66872.32,0.62
TXN0000503,USR01931,MRC0344,Merchant,401.23,2024-08-02 10:08:00,2024-08-02,10,Friday,0,0,-109213.08,Bill Payment,GPay,iOS,Failed,Tier 1,Verified,36,1198.3,0.949,0,0,0,2.0,0.6652,0,1,29454.64,0.72
TXN0014217,USR00320,MRC0066,Merchant,78.77,2024-08-02 10:30:04,2024-08-02,10,Friday,0,0,196343.95,Recharge,BHIM,iOS,Success,Tier 3,Verified,17,248.28,0.949,1,0,0,0.0,0.6827,0,0,65528.13,0.34
TXN0005889,USR00083,MRC0088,Merchant,177.66,2024-08-02 11:30:59,2024-08-02,11,Friday,0,0,136978.88,Bill Payment,Paytm,iOS,Success,Tier 1,Verified,34,493.99,0.212,0,0,2,0.0,0.6404,0,1,77139.89,0.68
TXN0008241,USR00858,MRC0373,Merchant,973.49,2024-08-02 11:32:57,2024-08-02,11,Friday,0,0,67781.08,P2M,BHIM,Android,Success,Tier 1,Verified,34,885.44,0.136,0,0,0,0.0,0.0994,0,0,42594.62,0.68
TXN0009646,USR01268,MRC0307,Merchant,654.48,2024-08-02 12:26:59,2024-08-02,12,Friday,0,0,-21615.88,Recharge,GPay,Android,Success,Tier 2,Verified,30,399.28,0.465,0,0,0,1.0,0.6392,0,0,10422.96,0.6
TXN0016367,USR01822,MRC0332,Merchant,709.96,2024-08-02 12:42:52,2024-08-02,12,Friday,0,0,3389.23,Subscription,GPay,Android,Success,Tier 2,Verified,41,766.53,0.878,0,0,0,0.0,0.0738,0,1,69441.63,0.82
TXN0006416,USR01136,USR01194,User,987.03,2024-08-02 13:13:40,2024-08-02,13,Friday,0,0,35829.02,P2P,GPay,Android,Success,Tier 2,Verified,35,706.02,0.278,1,0,0,0.0,0.398,0,0,65284.59,0.7
TXN0015107,USR00369,MRC0195,Merchant,306.63,2024-08-02 13:31:49,2024-08-02,13,Friday,0,0,151038.05,EMI,Paytm,iOS,Success,Tier 1,Verified,51,1061.98,0.638,0,0,0,0.0,0.7113,0,1,42749.32,1.0
TXN0011479,USR00091,MRC0086,Merchant,1248.52,2024-08-02 14:06:49,2024-08-02,14,Friday,0,0,-49165.95,Recharge,PhonePe,Android,Success,Tier 1,Verified,29,998.13,0.142,0,0,0,1.0,0.2509,0,0,59121.17,0.58
TXN0018009,USR01366,MRC0221,Merchant,342.15,2024-08-02 14:14:44,2024-08-02,14,Friday,0,0,-215400.95,P2M,PhonePe,Android,Success,Tier 1,Verified,31,1041.71,0.568,0,0,3,1.0,0.6715,0,0,54551.59,0.62
TXN0017811,USR01109,MRC0009,Merchant,289.8,2024-08-02 14:35:33,2024-08-02,14,Friday,0,0,229526.02,P2M,BHIM,Android,Success,Tier 3,Verified,23,409.31,0.126,0,0,1,0.0,0.292,0,0,18866.6,0.46
TXN0002067,USR00119,MRC0106,Merchant,217.74,2024-08-02 14:45:45,2024-08-02,14,Friday,0,0,,P2M,BHIM,Android,Success,Tier 3,Verified,25,108.28,0.618,0,0,0,0.0,1.0109,0,0,76121.96,0.5
TXN0003994,USR00057,USR01629,User,347.78,2024-08-02 14:47:51,2024-08-02,14,Friday,0,0,132913.33,P2P,PhonePe,iOS,Success,Tier 2,Verified,35,1174.45,0.893,0,0,0,0.0,0.7039,0,0,57212.77,0.7
TXN0016350,USR01824,MRC0195,Merchant,650.13,2024-08-02 15:17:50,2024-08-02,15,Friday,0,0,-205790.48,Subscription,GPay,Android,Success,Tier 1,Verified,32,617.15,0.628,0,0,1,4.0,0.0534,0,1,4012.83,0.64
TXN0012919,USR00349,USR01925,User,185.99,2024-08-02 15:26:06,2024-08-02,15,Friday,0,0,198588.73,P2P,PhonePe,Android,Success,Tier 2,Verified,34,318.62,0.712,0,0,5,1.0,0.4163,0,0,40253.43,0.68
TXN0003051,USR00982,MRC0085,Merchant,916.51,2024-08-02 15:54:36,2024-08-02,15,Friday,0,0,,Recharge,Paytm,Android,Failed,Tier 2,Verified,20,850.79,0.456,0,0,0,0.0,,0,0,33982.01,0.4
TXN0016283,USR01367,MRC0213,Merchant,223.21,2024-08-02 16:17:53,2024-08-02,16,Friday,0,0,283837.68,Bill Payment,PhonePe,Android,Success,Tier 1,Verified,39,785.39,0.548,0,0,0,2.0,0.7158,1,1,37024.72,0.78
TXN0018397,USR00441,MRC0391,Merchant,327.94,2024-08-02 16:24:26,2024-08-02,16,Friday,0,0,-41605.05,P2M,Paytm,iOS,Success,Tier 3,Verified,25,397.57,0.229,0,0,0,0.0,0.1751,0,0,49605.91,0.5
TXN0008913,USR01591,MRC0360,Merchant,963.56,2024-08-02 16:37:56,2024-08-02,16,Friday,0,0,192871.23,P2M,Paytm,Android,Success,Tier 2,Verified,40,331.29,0.951,1,0,0,0.0,1.9085,0,0,33540.25,0.8
TXN0018550,USR01196,USR01361,User,487.15,2024-08-02 16:44:45,2024-08-02,16,Friday,0,0,204010.48,P2P,Amazon Pay,iOS,Failed,Tier 3,Verified,15,847.97,0.71,0,0,1,0.0,0.4255,0,0,72238.0,0.3
TXN0003123,USR01133,MRC0376,Merchant,401.57,2024-08-02 17:00:03,2024-08-02,17,Friday,0,0,,P2M,GPay,Android,Success,Tier 2,Verified,22,408.54,0.524,0,0,0,4.0,0.0171,0,0,27012.48,0.44
TXN0001103,USR00820,MRC0149,Merchant,325.69,2024-08-02 17:11:11,2024-08-02,17,Friday,0,0,,Recharge,Paytm,Android,Success,Tier 2,Verified,24,282.91,0.411,0,0,1,0.0,0.1512,0,0,20586.68,0.48
TXN0009458,USR01488,MRC0231,Merchant,349.72,2024-08-02 17:44:41,2024-08-02,17,Friday,0,0,282086.43,Bill Payment,PhonePe,Android,Success,Tier 2,Not Verified,15,175.02,0.17,0,0,0,0.0,0.9982,0,1,37208.02,0.3
TXN0015673,USR00445,MRC0272,Merchant,820.78,2024-08-02 18:24:24,2024-08-02,18,Friday,0,0,-140821.18,Bill Payment,PhonePe,Web,Success,Tier 1,Verified,56,773.71,0.779,0,0,0,1.0,0.0608,0,1,5469.02,1.0
TXN0011106,USR00300,MRC0054,Merchant,778.51,2024-08-02 18:28:58,2024-08-02,18,Friday,0,0,133530.1,P2M,PhonePe,iOS,Success,Tier 2,Verified,44,811.68,0.74,0,0,0,0.0,0.0409,0,0,28731.65,0.88
TXN0009310,USR01400,MRC0220,Merchant,486.53,2024-08-02 18:48:15,2024-08-02,18,Friday,0,0,264281.43,Subscription,Paytm,Android,Success,Tier 1,Verified,48,510.12,0.358,0,0,0,3.0,0.0462,0,1,37106.02,0.96
TXN0008994,USR01470,MRC0085,Merchant,182.41,2024-08-02 19:54:27,2024-08-02,19,Friday,0,0,-170854.33,Recharge,BHIM,iOS,Success,Tier 2,Verified,48,342.94,0.592,0,0,4,0.0,0.4681,0,0,20467.47,0.96
TXN0018503,USR00777,MRC0367,Merchant,1106.44,2024-08-02 20:13:54,2024-08-02,20,Friday,0,0,11904.4,EMI,PhonePe,Android,Success,Tier 1,Verified,41,1583.11,0.503,0,0,0,2.0,0.3011,0,1,23814.44,0.82
TXN0003348,USR01125,MRC0035,Merchant,296.84,2024-08-02 20:27:01,2024-08-02,20,Friday,0,0,-61749.48,EMI,GPay,Android,Success,Tier 1,Verified,46,803.45,0.14,0,0,0,0.0,0.6305,0,1,60772.12,0.92
TXN0001549,USR00295,MRC0199,Merchant,1055.84,2024-08-02 20:56:11,2024-08-02,20,Friday,0,0,-192058.47,EMI,BHIM,Android,Success,Tier 1,Verified,59,506.17,0.805,0,0,0,1.0,1.0859,0,1,68038.22,1.0
TXN0001106,USR01523,MRC0055,Merchant,766.04,2024-08-02 21:25:48,2024-08-02,21,Friday,0,0,,P2M,Amazon Pay,Android,Success,Tier 1,Verified,64,614.19,0.254,0,0,0,0.0,0.2472,0,0,63170.07,1.0
TXN0017237,USR01095,MRC0103,Merchant,894.72,2024-08-02 21:48:46,2024-08-02,21,Friday,0,0,96387.13,Subscription,PhonePe,Web,Success,Tier 1,Verified,30,1262.46,0.424,0,0,0,0.0,0.2913,0,1,69461.72,0.6
TXN0017306,USR01858,MRC0027,Merchant,685.25,2024-08-02 21:59:49,2024-08-02,21,Friday,0,0,259203.35,P2M,Paytm,Web,Success,Tier 1,Not Verified,50,468.92,0.569,0,0,2,0.0,0.4613,0,0,17433.16,1.0
TXN0019172,USR00249,USR01288,User,810.08,2024-08-02 22:27:07,2024-08-02,22,Friday,0,1,283178.85,P2P,GPay,Android,Success,Tier 1,Verified,62,659.54,0.732,0,0,0,0.0,0.2282,0,0,47715.27,1.0
TXN0002972,USR00463,MRC0334,Merchant,2339.83,2024-08-02 22:27:24,2024-08-02,22,Friday,0,1,188316.27,P2M,GPay,iOS,Success,Tier 1,Verified,21,1657.36,0.748,0,0,2,0.0,0.4118,0,0,72579.86,0.42
TXN0008823,USR01088,MRC0042,Merchant,686.41,2024-08-02 22:32:28,2024-08-02,22,Friday,0,1,215922.65,P2M,GPay,Android,Success,Tier 2,Verified,20,358.65,0.105,0,0,0,0.0,0.9139,0,0,69810.96,0.4
TXN0019069,USR01465,MRC0390,Merchant,261.16,2024-08-02 22:32:33,2024-08-02,22,Friday,0,1,-27609.62,P2M,GPay,Android,Success,Tier 2,Verified,17,186.83,0.956,0,0,0,1.0,0.3978,0,0,15357.8,0.34
TXN0002620,USR01551,MRC0096,Merchant,296.99,2024-08-02 23:21:13,2024-08-02,23,Friday,0,1,59456.48,Bill Payment,GPay,Web,Success,Tier 1,Verified,32,663.39,0.23,1,0,0,0.0,0.5523,0,1,59029.23,0.64
TXN0008244,USR00180,MRC0091,Merchant,70.14,2024-08-02 23:24:47,2024-08-02,23,Friday,0,1,-105768.45,Bill Payment,PhonePe,iOS,Success,Tier 3,Verified,24,109.15,0.83,1,0,0,0.0,0.3574,0,1,76761.2,0.48
TXN0000531,USR00970,MRC0254,Merchant,1069.48,2024-08-02 23:47:12,2024-08-02,23,Friday,0,1,173362.52,Bill Payment,GPay,Android,Success,Tier 2,Not Verified,25,867.62,0.744,0,0,0,0.0,0.2327,1,1,66900.52,0.5
TXN0008659,USR00406,MRC0125,Merchant,1807.26,2024-08-03 00:30:29,2024-08-03,0,Saturday,1,1,-36406.38,Bill Payment,BHIM,Android,Success,Tier 1,Not Verified,37,722.16,0.677,0,0,0,0.0,1.5026,0,1,33362.43,0.74
TXN0002443,USR00017,MRC0045,Merchant,738.25,2024-08-03 00:44:51,2024-08-03,0,Saturday,1,1,,Recharge,BHIM,Android,Success,Tier 2,Verified,34,470.69,0.923,0,0,3,0.0,0.5684,0,0,59410.65,0.68
TXN0008297,USR01942,MRC0151,Merchant,1012.86,2024-08-03 00:49:28,2024-08-03,0,Saturday,1,1,305356.37,P2M,PhonePe,Android,Success,Tier 1,Verified,19,1137.98,0.56,0,0,0,0.0,0.1099,0,0,15361.57,0.38
TXN0017305,USR00206,USR00362,User,2084.16,2024-08-03 00:54:08,2024-08-03,0,Saturday,1,1,13139.27,P2P,Paytm,Android,Success,Tier 1,Verified,35,1004.89,0.345,0,1,3,0.0,1.074,1,0,22986.72,0.7
TXN0010360,USR01983,MRC0359,Merchant,853.6,2024-08-03 00:56:20,2024-08-03,0,Saturday,1,1,-189849.9,P2M,PhonePe,Android,Pending,Tier 2,Verified,19,905.76,0.535,0,0,0,0.0,0.0576,0,0,25871.23,0.38
TXN0008825,USR01420,MRC0282,Merchant,937.15,2024-08-03 01:00:28,2024-08-03,1,Saturday,1,1,-78337.03,P2M,PhonePe,Android,Success,Tier 1,Verified,44,1154.7,0.926,0,0,1,0.0,0.1884,0,0,16508.56,0.88
TXN0008691,USR01914,MRC0078,Merchant,550.38,2024-08-03 01:54:21,2024-08-03,1,Saturday,1,1,262712.93,Bill Payment,Paytm,iOS,Success,Tier 2,Not Verified,30,353.71,0.286,0,0,0,0.0,0.556,0,1,28999.61,0.6
TXN0002380,USR01048,MRC0313,Merchant,213.73,2024-08-03 02:45:00,2024-08-03,2,Saturday,1,1,92170.13,P2M,PhonePe,Android,Success,Tier 3,Verified,13,115.79,0.268,0,0,0,1.0,0.8458,0,0,28878.79,0.26
TXN0008828,USR01907,MRC0168,Merchant,133.3,2024-08-03 04:19:05,2024-08-03,4,Saturday,1,1,-159680.33,P2M,PhonePe,Android,Success,Tier 3,Verified,17,144.04,0.273,0,0,0,2.0,0.0746,1,0,51695.81,0.34
TXN0002696,USR00242,MRC0232,Merchant,267.54,2024-08-03 04:24:34,2024-08-03,4,Saturday,1,1,37705.75,P2M,PhonePe,Web,Pending,Tier 2,Verified,20,159.81,0.628,0,0,1,1.0,0.6741,0,0,20878.14,0.4
TXN0004826,USR01842,MRC0104,Merchant,411.46,2024-08-03 04:50:53,2024-08-03,4,Saturday,1,1,303544.53,P2M,Paytm,Android,Success,Tier 1,Verified,47,786.55,0.164,0,0,4,0.0,0.4769,0,0,63262.27,0.94
TXN0005183,USR00861,MRC0177,Merchant,65.46,2024-08-03 05:00:15,2024-08-03,5,Saturday,1,1,-165363.08,P2M,BHIM,Android,Success,Tier 2,Verified,23,192.45,0.972,0,0,2,0.0,0.6599,0,0,8929.84,0.46
TXN0003145,USR00354,USR00124,User,1325.1,2024-08-03 05:22:15,2024-08-03,5,Saturday,1,1,-119264.87,P2P,GPay,Android,Success,Tier 1,Verified,33,1669.86,0.653,0,0,1,0.0,0.2065,0,0,30068.09,0.66
TXN0011561,USR00325,USR01441,User,185.16,2024-08-03 05:53:23,2024-08-03,5,Saturday,1,1,184549.83,P2P,PhonePe,Android,Success,Tier 2,Verified,28,267.45,0.448,0,0,0,1.0,0.3077,0,0,20917.9,0.56
TXN0007595,USR01583,MRC0390,Merchant,855.72,2024-08-03 06:34:37,2024-08-03,6,Saturday,1,0,-115912.02,Recharge,Amazon Pay,Android,Success,Tier 3,Verified,16,355.79,0.55,0,1,0,0.0,1.4051,0,0,3067.09,0.32
TXN0009358,USR01990,MRC0303,Merchant,189.49,2024-08-03 06:41:40,2024-08-03,6,Saturday,1,0,85479.98,P2M,GPay,Android,Success,Tier 2,Not Verified,27,545.69,0.551,0,0,0,1.0,0.6528,0,0,43041.99,0.54
TXN0018594,USR00551,MRC0073,Merchant,459.73,2024-08-03 06:53:52,2024-08-03,6,Saturday,1,0,84567.73,Recharge,PhonePe,Android,Failed,Tier 1,Verified,27,539.44,0.88,0,0,0,0.0,0.1478,0,0,33041.26,0.54
TXN0018635,USR01801,USR00548,User,430.94,2024-08-03 07:17:56,2024-08-03,7,Saturday,1,0,88099.63,P2P,GPay,Web,Success,Tier 2,Not Verified,41,1101.85,0.55,1,0,0,1.0,0.6089,0,0,29662.06,0.82
TXN0008412,USR00953,USR00571,User,1273.67,2024-08-03 07:34:47,2024-08-03,7,Saturday,1,0,197613.9,P2P,PhonePe,Android,Success,Tier 1,Not Verified,35,1262.09,0.254,0,1,0,0.0,0.0092,0,0,75017.9,0.7
TXN0017403,USR00951,USR00776,User,1614.09,2024-08-03 08:16:07,2024-08-03,8,Saturday,1,0,-92460.68,P2P,GPay,Android,Success,Tier 2,Verified,39,954.48,0.656,1,0,0,0.0,0.6911,0,0,23706.06,0.78
TXN0013771,USR00380,MRC0073,Merchant,958.89,2024-08-03 08:32:11,2024-08-03,8,Saturday,1,0,-176050.12,Bill Payment,GPay,iOS,Failed,Tier 3,Verified,16,538.92,0.834,0,0,0,0.0,0.7793,0,1,22324.0,0.32
TXN0008826,USR01286,MRC0007,Merchant,173.35,2024-08-03 08:47:05,2024-08-03,8,Saturday,1,0,59754.55,P2M,WhatsApp Pay,Android,Success,Tier 2,Verified,42,173.61,0.822,0,0,0,4.0,0.0015,0,0,16416.92,0.84
TXN0017284,USR00375,MRC0037,Merchant,558.62,2024-08-03 09:15:38,2024-08-03,9,Saturday,1,0,-106967.4,Recharge,PhonePe,iOS,Success,Tier 2,Verified,29,388.34,0.779,1,0,2,0.0,0.4385,0,0,35261.38,0.58
TXN0004618,USR00559,USR00183,User,16980.6,2024-08-03 09:21:07,2024-08-03,9,Saturday,1,0,66804.63,P2P,PhonePe,iOS,Success,Tier 1,Verified,60,3335.17,0.846,0,0,0,1.0,4.0914,0,0,30472.63,1.0
TXN0010534,USR00992,MRC0322,Merchant,334.73,2024-08-03 09:25:32,2024-08-03,9,Saturday,1,0,16795.17,P2M,Paytm,Android,Success,Tier 2,Verified,30,1001.16,0.509,0,0,1,1.0,0.6657,0,0,73410.42,0.6
TXN0003844,USR00551,MRC0329,Merchant,356.28,2024-08-03 09:38:01,2024-08-03,9,Saturday,1,0,-51899.58,Bill Payment,GPay,Android,Success,Tier 1,Verified,27,539.44,0.88,1,0,0,0.0,0.3395,1,1,24779.82,0.54
TXN0018637,USR01630,MRC0014,Merchant,325.06,2024-08-03 09:43:42,2024-08-03,9,Saturday,1,0,-50153.55,Recharge,Paytm,Android,Success,Tier 3,Not Verified,19,163.55,0.817,0,0,0,0.0,0.9875,0,0,56271.66,0.38
TXN0013193,USR00164,MRC0250,Merchant,777.94,2024-08-03 10:14:47,2024-08-03,10,Saturday,1,0,-65116.23,P2M,GPay,Android,Success,Tier 1,Verified,43,2016.88,0.179,0,0,0,0.0,0.6143,0,0,31412.5,0.86
